medcode,readterm,cci_1mi,cci_1ccf,cci_1pad,cci_1stroke,cci_1dement,cci_1resp,cci_1ctd,cci_1peptic,cci_1liver,cci_2hemi,cci_2renal,cci_2diabcomp,cci_2cancer,cci_2leuk,cci_2lymph,cci_3liver,cci_6mets,cci_6hiv
20166,Malignant neoplasm of female genital organ NOS,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
20170,Pancoast's syndrome,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
20292,Malignant neoplasm of major salivary glands,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
20350,[M]YOLK SAC TUMOUR,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
20685,Malignant neoplasm of axillary tail of female breast,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
20807,[M]PAPILLARY SQUAMOUS CELL CARCINOMA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
20982,[M]Nodular melanoma,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
21131,"[M]SEROUS CYSTADENOMA, BORDERLINE MALIGNANCY",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
21173,[M]Mullerian mixed tumour,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
21217,[M]Small cell-large cell carcinoma,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
21327,MALIGNANT NEOPLASM OF SKIN OF TEMPLE,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
21330,Malignant neoplasm of retroperitoneum,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
21447,[M]FIBROBLASTIC OSTEOSARCOMA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
21609,[M]Carcinoma,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
21620,Malignant neoplasm of pylorus of stomach,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
21681,[M]Nephroblastoma NOS,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
21682,"[M]MALIGNANT TERATOMA, INTERMEDIATE TYPE",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
21698,Malignant neoplasm of main bronchus NOS,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
21715,[X]MESOTHELIOMA OF LUNG,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
21732,[M]MYXOSARCOMA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
21741,[M]Follicular adenocarcinoma NOS,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
21758,[M]Chordoma,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
21770,"[M]MESOTHELIOMA, UNSPECIFIED",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
21786,Seminoma of descended testis,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
21833,[M]Duct carcinoma NOS,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
21847,[M]Follicular carcinoma,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
21868,"[M]Neoplasm, malignant",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
21914,[M]Intraepithelial carcinoma NOS,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
22156,"[M]MALIGNANT TUMOUR, SMALL CELL TYPE",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
22163,Carcinoma of caecum,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
22187,HEPATOCELLULAR CARCINOMA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
22290,MALIGNANT NEOPLASM OF CONNECTIVE AND SOFT TISSUE OF THORAX,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
22382,CANCER DIAGNOSIS DISCUSSED WITH PATIENT,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
22441,MALIGNANT NEOPLASM OF SUBGLOTTIS,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
22561,[M]TELANGIECTATIC OSTEOSARCOMA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
22650,[M]Angiosarcoma,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
22692,[M]Acral lentiginous melanoma,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
22893,Malignant neoplasm of oropharynx,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
22894,MALIGNANT NEOPLASM OF CARDIO-OESOPHAGEAL JUNCTION OF STOMACH,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
23081,[M]CARCINOID BRONCHIAL ADENOMA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
23083,[M]GLIOBLASTOMA NOS,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
23085,[M]Epithelioid cell melanoma,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
23224,TUMOUR STAGING,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
23380,Malignant neoplasm of nipple of female breast,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
23389,MALIGNANT NEOPLASM OF NASAL CAVITIES,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
23399,Malignant neoplasm of upper-outer quadrant of female breast,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
23433,MALIGNANT NEOPLASM OF EXTRAHEPATIC BILE DUCTS,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
23480,Malignant neoplasm of perianal skin,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
23861,MALIGNANT NEOPLASM OF CHEST WALL NOS,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
23936,[V]Personal history of malignant neoplasm of cervix uteri,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
24048,MALIGNANT NEOPLASM OF RETROCAECAL TISSUE,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
24208,[M]SUPERFICIAL SPREADING MELANOMA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
24235,Malig neopl peripheral nerves and autonomic nervous system,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
24370,Malignant neoplasm of anal canal,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
24374,"Carcinoma of lip, oral cavity and pharynx",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
24375,Dermatofibrosarcoma protuberans,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
24397,MALIGNANT NEOPLASM OF TONSILLAR FOSSA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
24456,"MALIG NEOP AUDITORY TUBE, MIDDLE EAR AND MASTOID AIR CELLS",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
24511,"[M]MALIGNANT TUMOUR, GIANT CELL TYPE",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
24523,"[M]PAGET'S DISEASE, EXTRAMAMMARY, EXC PAGET'S DISEASE BONE",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
24539,[M]CHONDROBLASTIC OSTEOSARCOMA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
24551,[M]Melanocarcinoma,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
24675,Malignant neoplasm of nasopharynx,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
24852,Malignant neoplasm of lingual tonsil,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
25245,MALIGNANT NEOPLASM OF SKIN OF FINGER,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
25535,Primary malignant neoplasm of liver,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
25602,MALIGNANT MELANOMA OF FINGER,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
25641,[M]LIVER CELL CARCINOMA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
25886,MALIGNANT NEOPLASM OF UPPER LOBE OF LUNG,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
25961,[M]LARGE CELL CARCINOMA NOS,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
26034,OTHER MALIGNANT NEOPLASM NOS,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
26081,GLEASON PROSTATE GRADE 8-10 (HIGH),0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
26134,Malignant neoplasm of epiglottis,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
26165,Malignant neoplasm of supraglottis,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
26197,ADMINISTRATION OF CANCER TREATMENT,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
26253,[M]Neuroendocrine carcinoma,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
26393,MALIGNANT NEOPLASM OF LIVER UNSPECIFIED,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
26413,[M]Pleomorphic carcinoma,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
26448,Malignant neoplasm of faucial tonsil,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
26454,Malignant neoplasm/overlapping lesion/feml genital organs,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
26652,"MALIG NEOP NASAL CAVITIES, MIDDLE EAR AND ACCESSORY SINUSES",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
26813,"Malignant neoplasm of larynx, other specified site",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
26814,"[M]HEPATOMA, MALIGNANT",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
26853,Malignant neoplasm of nipple and areola of female breast,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
26881,[M]DERMATOFIBROMA PROTUBERANS,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
27363,"[M]Meningioma, malignant",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
27370,MALIGNANT NEOPLASM SKIN OF OTHER AND UNSPECIFIED PARTS FACE,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
27439,[M]Kaposi's sarcoma,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
27440,[M]Linitis plastica,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
27449,Malignant neoplasm of upper limb NOS,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
27483,MALIGNANT NEOPLASM OF THYMUS,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
27509,"[M]MESOTHELIOMA, MALIGNANT",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
27528,"Malignant neoplasm of ribs, sternum and clavicle",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
27540,MALIGNANT NEOPLASM OF RENAL CALYCES,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
27617,MALIGNANT NEOPLASM OF OVERLAPPING LESION OF VULVA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
27653,[M]GLIOMA NOS,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
27715,Malignant neoplasm of anterior mediastinum,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
27744,[M]OLIGODENDROGLIOMA NOS,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
27748,[M]ASTROCYTIC GLIOMA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
27846,[M]FIBRILLARY ASTROCYTOMA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
27849,[M]Villous adenocarcinoma,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
27855,Malignant neoplasm of rectosigmoid junction,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
27897,Malignant neoplasm of anus unspecified,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
27931,Kaposi's sarcoma of skin,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
27971,[M]GERMINOMA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
28003,CHORIOCARCINOMA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
28069,MALIGNANT NEOPLASM OF RETINA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
28148,MALIGNANT NEOPLASM OF ADRENAL GLAND,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
28163,MALIGNANT NEOPLASM OF COLON NOS,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
28241,MALIGNANT NEOPLASM OF URETERIC ORIFICE,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
28272,"[M]ADENOCARCINOMA, INTESTINAL TYPE",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
28311,Malignant neoplasm of cervix uteri NOS,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
28396,"[M]MUCINOUS CYSTADENOMA, BORDERLINE MALIGNANCY",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
28451,Malignant neoplasm of hypopharynx NOS,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
28556,Malignant melanoma of skin NOS,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
28559,MALIGNANT NEOPLASM OF PALATE NOS,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
28599,[M]Liposarcoma NOS,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
28625,[M]Mucoepidermoid carcinoma,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
28628,"[M]LIPOSARCOMA, WELL DIFFERENTIATED TYPE",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
28665,MALIGNANT NEOPLASM OF NASOPHARYNX NOS,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
28836,[M]Retinoblastomas,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
28881,[V]Personal history of malignant neoplasm of kidney,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
28919,MALIGNANT NEOPLASM OF CEREBRAL MENINGES,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
28941,[M]Embryonal carcinoma NOS,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
29008,[M]HURTHLE CELL ADENOCARCINOMA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
29160,Malignant neoplasm of connective and soft tissue of axilla,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
29283,Malignant neoplasm of other site of respiratory tract,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
29284,[V]Personal history of malignant neoplasm of lung,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
29337,[M] Small cell osteosarcoma,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
29462,Malignant neoplasm of kidney or urinary organs NOS,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
29524,"[M]Basal cell carcinoma, fibroepithelial type",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
29580,[M]SERTOLI CELL CARCINOMA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
29787,"[M]Squamous cell carcinoma, keratinising type NOS",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
29826,MALIGNANT NEOPLASM OF UPPER-INNER QUADRANT OF FEMALE BREAST,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
29945,[M]Malignant teratoma,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
30165,MALIGNANT NEOPLASM OF MESORECTUM,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
30189,[M]Intraductal papillary adenocarcinoma with invasion,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
30273,[M]PILOCYTIC ASTROCYTOMA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
30322,[V]Personal history of malignant neoplasm of urinary organ,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
30402,Malignant neoplasm of buccal mucosa,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
30416,[M]COLLOID ADENOCARCINOMA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
30511,MALIG NEOP OF OTHER ENDOCRINE GLANDS AND RELATED STRUCTURES,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
30526,[X]Mesothelioma,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
30537,Polyneuropathy in malignant disease,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
30542,MALIG NEOP OF CONNECTIVE AND SOFT TISSUE OF LOWER LEG,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
30543,Malignant neoplasm of skin of breast,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
30547,[V]FOLLOW-UP EXAM AFTER RADIOTHERAPY FOR MALIGNANT NEOPLASM,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
30576,Malignant neoplasm of skin of forehead,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
30577,MALIGNANT NEOPLASM OF SKIN OF FORE-ARM,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
30645,Malignant neoplasm of skin of cheek,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
30700,Malignant neoplasm of oesophagus NOS,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
30747,MALIGNANT NEOPLASM OF SKIN OF UPPER LIMB AND SHOULDER,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
30988,[M]Small cell carcinoma,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
31004,[M]Adenoid squamous cell carcinoma,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
31026,[M]SPINDLE CELL SARCOMA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
31090,[M]Pigmented dermatofibrosarcoma protuberans,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
31102,Malignant neoplasm of urinary bladder NOS,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
31188,"Malignant neoplasm of lower lobe, bronchus or lung",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
31210,Hepatoblastoma of liver,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
31268,Malignant neoplasm of middle lobe,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
31323,[M]Fibrosarcoma NOS,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
31364,Malignant neoplasm of cheek mucosa,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
31393,CARCINOMA GALLBLADDER,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
31399,MALIGNANT NEOPLASM OF LOWER LIMB NOS,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
31421,[M]Rhabdomyosarcoma NOS,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
31546,Malignant neoplasm of central part of female breast,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
31561,[V]FOLLOW-UP EXAMINATION AFT SURGERY FOR MALIGNANT NEOPLASM,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
31573,Malignant neoplasm of pleura,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
31574,"[M]GLIOMA, MALIGNANT",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
31608,Malignant neoplasm of other site of uterine body,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
31609,"[M]Granulosa cell tumour, malignant",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
31673,"[M]OSTEOCLASTOMA, MALIGNANT",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
31700,Malignant neoplasm of upper lobe bronchus,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
31767,[M]MEDULLOMYOBLASTOMA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
31772,[M]Dermatofibrosarcoma NOS,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
32022,Malignant neoplasm of cardia of stomach,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
32024,Malignant neoplasm of upper gum,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
32174,MALIGNANT NEOPLASM OF MAXILLARY SINUS,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
32191,[M]DYSGERMINOMA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
32213,"[M]Malignant tumour, fusiform cell type",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
32246,[V]Personal history of malignant neoplasm of bronchus,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
32294,"[M]GLUCAGONOMA, MALIGNANT",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
32351,Squamous cell carcinoma antigen level,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
32362,MALIGNANT NEOPLASM OF FUNDUS OF STOMACH,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
32372,Malignant neoplasm of thoracic vertebra,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
32411,Cancer treatment started,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
32472,[M]INFLAMMATORY CARCINOMA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
32641,[M]Merkel cell carcinoma,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
32768,MALIGNANT MELANOMA OF BREAST,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
32955,Malignant neoplasm of other site of cervix,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
33271,Malignant neoplasm of pinna NEC,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
33388,Malignant neoplasm of adenoid,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
33444,MALIGNANT NEOPLASM OF HILUS OF LUNG,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
33497,"[M]Squamous cell carcinoma, microinvasive",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
33617,MALIGNANT NEOPLASM OF BODY OF UTERUS NOS,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
33636,"[M]Teratoma, malignant, NOS",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
33682,Malignant neoplasm of skin of lower leg,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
33775,[M]Adenoid cystic carcinoma,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
33833,MALIGNANT NEOPLASM OF MANDIBLE,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
33871,Malignant neoplasm of ileum,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
33997,MALIGNANT NEOPLASM OF SKIN OF AURICLE (EAR),0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
34000,[M]CYSTADENOCARCINOMA NOS,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
34012,Malignant neoplasm of hypopharynx,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
34015,[M]Bronchiolo-alveolar adenocarcinoma,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
34030,[M]ENDOMETRIAL STROMAL SARCOMA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
34075,MALIG NEOP OF RESPIRATORY TRACT AND INTRATHORACIC ORGANS,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
34096,[M]GRANULAR CELL CARCINOMA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
34110,"[M]CARCINOID TUMOUR, MALIGNANT",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
34252,[M]GLIOSARCOMA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
34259,MALIGNANT MELANOMA OF GROIN,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
34269,[M]Sebaceous adenocarcinoma,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
34388,MALIGNANT NEOPLASM OF PANCREAS NOS,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
34395,[M]VERRUCOUS CARCINOMA NOS,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
34409,Malignant neoplasm of base of tongue dorsal surface,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
34451,Malignant neoplasm of connective and other soft tissue,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
34742,MALIGNANT NEOPLASM OF PLEURA NOS,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
34763,[M]MEDULLOBLASTOMA NOS,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
34878,MALIGNANT NEOPLASM OF MEDIAL CUNEIFORM,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
34879,[M]Cylindroid adenocarcinoma,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
35034,[M]FIBROXANTHOSARCOMA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
35039,"MALIGNANT NEOPLASM, OVERLAPPING LESION OF BILIARY TRACT",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
35071,[M]Mixed germ cell tumour,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
35113,[X]Malignant neoplasm of urinary tract,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
35180,[X]Malignant neoplasm of digestive organs,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
35223,[M]Spermatocytic seminoma,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
35285,"[X]MALIGNANT NEOPLASM OF EYE, BRAIN AND OTHER PARTS OF CENT",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
35325,[X]MALIGNANT NEOPLASM OF RESPIRATORY AND INTRATHORACIC ORGA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
